Año,Trimestre,Provincia,Velocidad,Accesos_prov,LinkIndec,Partido,Localidad,Accesos_loc
2024,2,CORRIENTES,0.51,57.00,18070020,Goya,Goya,4.00
2024,2,CORRIENTES,0.51,57.00,18077010,ItatÍ,Itatí,1.00
2024,2,CORRIENTES,0.51,57.00,18084010,Ituzaingó,Colonia Liebig's,1.00
2024,2,CORRIENTES,0.51,57.00,18084020,Ituzaingó,Ituzaingó,1.00
2024,2,CORRIENTES,0.51,57.00,18084050,Ituzaingó,Villa Olivari,1.00
2024,2,CORRIENTES,0.51,57.00,18091020,Lavalle,Gobernador Juan E. Martínez,1.00
2024,2,CORRIENTES,0.51,57.00,18091030,Lavalle,Lavalle,1.00
2024,2,CORRIENTES,0.51,57.00,18091040,Lavalle,Santa Lucía,1.00
2024,2,CORRIENTES,0.51,57.00,18098010,Mburucuyá,Mburucuyá,1.00
2024,2,CORRIENTES,0.51,57.00,18105020,Mercedes,Mariano I. Loza  (Est. Justino Solari),1.00
2024,2,CORRIENTES,0.51,57.00,18105030,Mercedes,Mercedes,1.00
2024,2,CORRIENTES,0.51,57.00,18112030,Monte Caseros,Juan Pujol,1.00
2024,2,CORRIENTES,0.51,57.00,18112040,Monte Caseros,Mocoretá,1.00
2024,2,CORRIENTES,0.51,57.00,18112050,Monte Caseros,Monte Caseros,1.00
2024,2,CORRIENTES,0.51,57.00,18119030,Paso de los Libres,Paso de los Libres,1.00
2024,2,CORRIENTES,0.51,57.00,18126010,Saladas,Saladas,2.00
2024,2,CORRIENTES,0.51,57.00,18126020,Saladas,San Lorenzo,1.00
2024,2,CORRIENTES,0.51,57.00,18133020,San Cosme,Paso de la Patria,1.00
2024,2,CORRIENTES,0.51,57.00,18133030,San Cosme,San Cosme,1.00
2024,2,CORRIENTES,0.51,57.00,18140010,San Luis del Palmar,San Luis del Palmar,1.00
2024,2,CORRIENTES,0.51,57.00,18147030,San Martín,La Cruz,1.00
2024,2,CORRIENTES,0.51,57.00,18154020,San Miguel,San Miguel,1.00
2024,2,CORRIENTES,0.51,57.00,18161010,San Roque,Chavarría,1.00
2024,2,CORRIENTES,0.51,57.00,18161040,San Roque,Pedro R. Fernández (Est. Manuel F. Mantilla),1.00
2024,2,CORRIENTES,0.51,57.00,18161050,San Roque,San Roque,2.00
2024,2,CORRIENTES,0.51,57.00,18168030,Santo Tomé,Gobernador Igr. Valentín Virasoro,1.00
2024,2,CORRIENTES,0.51,57.00,18168040,Santo Tomé,Santo Tomé,1.00
2024,2,CORRIENTES,0.51,57.00,18175010,Sauce,Sauce,2.00
2024,2,CORRIENTES,0.75,118.00,18035020,Curuzú Cuatiá,Curuzú Cuatiá,58.00
2024,2,CORRIENTES,0.75,118.00,18105030,Mercedes,Mercedes,60.00
2024,2,CORRIENTES,120.00,1708.00,18070020,Goya,Goya,61.00
2024,2,CORRIENTES,250.00,382.00,18070020,Goya,Goya,71.00
2024,2,CORRIENTES,500.00,1644.00,18070020,Goya,Goya,67.00
2024,2,CORRIENTES,600.00,1.00,18021020,Capital,Corrientes,79.00
2024,2,CORRIENTES,600.00,1.00,18035020,Curuzú Cuatiá,Curuzú Cuatiá,1.00
2024,2,CORRIENTES,1000.00,443.00,18070020,Goya,Goya,13.00
2024,2,CORRIENTES,1000.00,443.00,18091040,Lavalle,Santa Lucía,1.00
2024,2,CORRIENTES,1000.00,443.00,18112050,Monte Caseros,Monte Caseros,1.00
2024,2,ENTRE RIOS,0.00,13979.00,30008030,Colón,Colonia Hugues,18.00
2024,2,ENTRE RIOS,0.00,13979.00,30008100,Colón,El Brillante,38.00
2024,2,ENTRE RIOS,0.00,13979.00,30008080,Colón,Pueblo Liebig's,21.00
2024,2,ENTRE RIOS,0.00,13979.00,30015060,Concordia,Concordia,3.00
2024,2,ENTRE RIOS,0.00,13979.00,30021080,Diamante,Diamante,1.00
2024,2,ENTRE RIOS,0.00,13979.00,30021120,Diamante,General Ramírez,1.00
2024,2,ENTRE RIOS,0.00,13979.00,30028010,Federación,Chajarí,3.00
2024,2,ENTRE RIOS,0.00,13979.00,30028050,Federación,Colonia Peña,6.00
2024,2,ENTRE RIOS,0.00,13979.00,30028070,Federación,Federación,36.00
2024,2,ENTRE RIOS,0.00,13979.00,30028100,Federación,San Pedro,5.00
2024,2,ENTRE RIOS,0.00,13979.00,30028105,Federación,San Ramón,3.00
2024,2,ENTRE RIOS,0.00,13979.00,30028110,Federación,Santa Ana,1.00
2024,2,ENTRE RIOS,0.00,13979.00,30028120,Federación,Villa del Rosario,1.00
2024,2,ENTRE RIOS,0.00,13979.00,30049030,Gualeguay,General Galarza,3.00
2024,2,ENTRE RIOS,0.00,13979.00,30056070,Gualeguaychú,Gualeguaychú,2.00
2024,2,ENTRE RIOS,0.00,13979.00,30070010,La Paz,Bovril,1.00
2024,2,ENTRE RIOS,0.00,13979.00,30070050,La Paz,Piedras Blancas,1.00
2024,2,ENTRE RIOS,0.00,13979.00,30084160,Paraná,Paraná,4.00
2024,2,ENTRE RIOS,0.00,13979.00,30084250,Paraná,Tabossi,6.00
2024,2,ENTRE RIOS,0.00,13979.00,30084270,Paraná,Viale,2.00
2024,2,ENTRE RIOS,0.00,13979.00,30088020,San Salvador,San Salvador,1.00
2024,2,ENTRE RIOS,0.00,13979.00,30091090,Tala,Maciá,206.00
2024,2,ENTRE RIOS,0.00,13979.00,30091100,Tala,Rosario del Tala,1.00
2024,2,ENTRE RIOS,0.00,13979.00,30098020,Uruguay,Caseros,21.00
2024,2,ENTRE RIOS,0.00,13979.00,30098030,Uruguay,Colonia Elía,22.00
2024,2,ENTRE RIOS,0.00,13979.00,30098070,Uruguay,Las Moscas,2.00
2024,2,ENTRE RIOS,0.00,13979.00,30098110,Uruguay,Rocamora,28.00
2024,2,ENTRE RIOS,0.00,13979.00,30098120,Uruguay,Santa Anita,19.00
2024,2,ENTRE RIOS,0.00,13979.00,30098130,Uruguay,Villa Mantero,22.00
2024,2,ENTRE RIOS,0.00,13979.00,30098140,Uruguay,Villa San Justo,24.00
2024,2,ENTRE RIOS,0.00,13979.00,30098150,Uruguay,Villa San Marcial (Est. Gobernador Urquiza),26.00
2024,2,ENTRE RIOS,0.00,13979.00,30113080,Villaguay,Villaguay,1.00
2024,2,ENTRE RIOS,1.00,4010.00,30008020,Colón,Colón,13.00
2024,2,ENTRE RIOS,1.00,4010.00,30008090,Colón,San José,10.00
2024,2,ENTRE RIOS,1.00,4010.00,30008110,Colón,Villa  Elisa,7.00
2024,2,ENTRE RIOS,1.00,4010.00,30015060,Concordia,Concordia,85.00
2024,2,ENTRE RIOS,1.00,4010.00,30015100,Concordia,Los Charrúas,1.00
2024,2,ENTRE RIOS,1.00,4010.00,30021010,Diamante,Aldea Brasilera,1.00
2024,2,ENTRE RIOS,1.00,4010.00,30021020,Diamante,Aldea Protestante,1.00
2024,2,ENTRE RIOS,1.00,4010.00,30021050,Diamante,Aldea Spatzenkutter,1.00
2024,2,ENTRE RIOS,1.00,4010.00,30021060,Diamante,Aldea Valle María,4.00
2024,2,ENTRE RIOS,1.00,4010.00,30021080,Diamante,Diamante,5.00
2024,2,ENTRE RIOS,1.00,4010.00,30021110,Diamante,General Racedo,1.00
2024,2,ENTRE RIOS,1.00,4010.00,30021120,Diamante,General Ramírez,8.00
2024,2,ENTRE RIOS,1.00,4010.00,30021150,Diamante,Villa Libertador San Martín,3.00
2024,2,ENTRE RIOS,1.00,4010.00,30028010,Federación,Chajarí,18.00
2024,2,ENTRE RIOS,1.00,4010.00,30028070,Federación,Federación,14.00
2024,2,ENTRE RIOS,1.00,4010.00,30035010,Federal,Conscripto Bernardi,2.00
2024,2,ENTRE RIOS,1.00,4010.00,30035030,Federal,Federal,3.00
2024,2,ENTRE RIOS,1.00,4010.00,30035050,Federal,Sauce de Luna,1.00
2024,2,ENTRE RIOS,1.00,4010.00,30049030,Gualeguay,General Galarza,135.00
2024,2,ENTRE RIOS,1.00,4010.00,30056090,Gualeguaychú,Larroque,2.00
2024,2,ENTRE RIOS,1.00,4010.00,30056110,Gualeguaychú,Urdinarrain,3.00
2024,2,ENTRE RIOS,1.00,4010.00,30063020,Islas del Ibicuy,Ceibas,20.00
2024,2,ENTRE RIOS,1.00,4010.00,30063040,Islas del Ibicuy,Médanos,18.00
2024,2,ENTRE RIOS,1.00,4010.00,30070010,La Paz,Bovril,1.00
2024,2,ENTRE RIOS,1.00,4010.00,30070040,La Paz,La Paz,11.00
2024,2,ENTRE RIOS,1.00,4010.00,30070080,La Paz,Santa Elena,7.00
2024,2,ENTRE RIOS,1.00,4010.00,30077010,Nogoyá,Aranguren,20.00
2024,2,ENTRE RIOS,1.00,4010.00,30077030,Nogoyá,Don Cristóbal,10.00
2024,2,ENTRE RIOS,1.00,4010.00,30077050,Nogoyá,Hernández,2.00
2024,2,ENTRE RIOS,1.00,4010.00,30077060,Nogoyá,Lucas González,48.00
2024,2,ENTRE RIOS,1.00,4010.00,30077080,Nogoyá,XX de Setiembre,5.00
2024,2,ENTRE RIOS,1.00,4010.00,30084020,Paraná,Aldea San Rafael,1.00
2024,2,ENTRE RIOS,1.00,4010.00,30084050,Paraná,Cerrito,2.00
2024,2,ENTRE RIOS,1.00,4010.00,30084060,Paraná,Colonia Avellaneda,2.00
2024,2,ENTRE RIOS,1.00,4010.00,30084070,Paraná,Crespo,17.00
2024,2,ENTRE RIOS,1.00,4010.00,30084095,Paraná,Crucesitas Séptima Sección,35.00
2024,2,ENTRE RIOS,1.00,4010.00,30084090,Paraná,El Pingo,1.00
2024,2,ENTRE RIOS,1.00,4010.00,30084100,Paraná,Hasenkamp,3.00
2024,2,ENTRE RIOS,1.00,4010.00,30084110,Paraná,Hernandarias,1.00
2024,2,ENTRE RIOS,1.00,4010.00,30084140,Paraná,María Grande,2.00
2024,2,ENTRE RIOS,1.00,4010.00,30084150,Paraná,Oro Verde,2.00
2024,2,ENTRE RIOS,1.00,4010.00,30084160,Paraná,Paraná,245.00
2024,2,ENTRE RIOS,1.00,4010.00,30084200,Paraná,San Benito,1.00
2024,2,ENTRE RIOS,1.00,4010.00,30084230,Paraná,Seguí,17.00
2024,2,ENTRE RIOS,1.00,4010.00,30084270,Paraná,Viale,1.00
2024,2,ENTRE RIOS,1.00,4010.00,30088010,San Salvador,General Campos,1.00
2024,2,ENTRE RIOS,1.00,4010.00,30091050,Tala,Gobernador Mansilla,2.00
2024,2,ENTRE RIOS,1.00,4010.00,30091100,Tala,Rosario del Tala,11.00
2024,2,ENTRE RIOS,1.00,4010.00,30098010,Uruguay,Basavilbaso,6.00
2024,2,ENTRE RIOS,1.00,4010.00,30098040,Uruguay,Concepción del Uruguay,29.00
2024,2,ENTRE RIOS,1.00,4010.00,30105040,Victoria,Rincón de Nogoyá,14.00
2024,2,ENTRE RIOS,1.00,4010.00,30105060,Victoria,Victoria,108.00
2024,2,ENTRE RIOS,1.00,4010.00,30113060,Villaguay,Villa Clara,1.00
2024,2,ENTRE RIOS,1.00,4010.00,30113080,Villaguay,Villaguay,5.00
2024,2,ENTRE RIOS,2.00,4307.00,30008020,Colón,Colón,2.00
2024,2,ENTRE RIOS,2.00,4307.00,30015060,Concordia,Concordia,28.00
2024,2,ENTRE RIOS,2.00,4307.00,30015090,Concordia,La Criolla,4.00
2024,2,ENTRE RIOS,2.00,4307.00,30015100,Concordia,Los Charrúas,34.00
2024,2,ENTRE RIOS,2.00,4307.00,30021010,Diamante,Aldea Brasilera,15.00
2024,2,ENTRE RIOS,2.00,4307.00,30021020,Diamante,Aldea Protestante,37.00
