Año,Trimestre,Provincia,Hasta 512 kbps_prov,'+ 512 Kbps - 1 Mbps_prov,'+ 1 Mbps - 6 Mbps_prov,'+ 6 Mbps - 10 Mbps_prov,'+ 10 Mbps - 20 Mbps_prov,'+ 20 Mbps - 30 Mbps_prov,'+ 30 Mbps_prov,Otros_prov,Total_prov,Hasta 512 kbps_total,'+ 512 Kbps - 1 Mbps_total,'+ 1 Mbps - 6 Mbps_total,'+ 6 Mbps - 10 Mbps_total,'+ 10 Mbps - 20 Mbps_total,'+ 20 Mbps - 30 Mbps_total,'+ 30 Mbps_total,Otros_total,Total_total
2016,4,Buenos Aires,6.05,86281.00,2085605.00,403575.00,467398.00,72348.00,17279.00,0.00,3138541.00,20.72,233398.00,4673339.00,971094.00,1038029.00,169522.00,38590.00,0.00,7144696.00
2016,4,CABA,517.00,1477.00,704324.00,225723.00,264582.00,53506.00,16756.00,0.00,1266885.00,20.72,233398.00,4673339.00,971094.00,1038029.00,169522.00,38590.00,0.00,7144696.00
2016,4,Catamarca,15.00,3478.00,16519.00,4889.00,2077.00,540.00,0.00,0.00,27032.00,20.72,233398.00,4673339.00,971094.00,1038029.00,169522.00,38590.00,0.00,7144696.00
2016,4,Chaco,191.00,3983.00,45634.00,21323.00,14887.00,2586.00,250.00,0.00,88854.00,20.72,233398.00,4673339.00,971094.00,1038029.00,169522.00,38590.00,0.00,7144696.00
2016,4,Chubut,401.00,4493.00,73951.00,1352.00,0.00,0.00,0.00,0.00,80197.00,20.72,233398.00,4673339.00,971094.00,1038029.00,169522.00,38590.00,0.00,7144696.00
2016,4,Córdoba,50.00,2938.00,404645.00,77966.00,108368.00,15458.00,1606.00,0.00,637473.00,20.72,233398.00,4673339.00,971094.00,1038029.00,169522.00,38590.00,0.00,7144696.00
2016,4,Corrientes,15.00,6109.00,48995.00,20187.00,10908.00,1645.00,234.00,0.00,88093.00,20.72,233398.00,4673339.00,971094.00,1038029.00,169522.00,38590.00,0.00,7144696.00
2016,4,Entre Ríos,1.68,8253.00,110296.00,38491.00,19509.00,1801.00,280.00,0.00,180310.00,20.72,233398.00,4673339.00,971094.00,1038029.00,169522.00,38590.00,0.00,7144696.00
2016,4,Formosa,1.57,3519.00,15791.00,4114.00,3855.00,6490.00,17.00,0.00,29518.00,20.72,233398.00,4673339.00,971094.00,1038029.00,169522.00,38590.00,0.00,7144696.00
2016,4,Jujuy,303.00,6225.00,27778.00,6143.00,2134.00,430.00,0.00,0.00,42626.00,20.72,233398.00,4673339.00,971094.00,1038029.00,169522.00,38590.00,0.00,7144696.00
2016,4,La Pampa,368.00,9789.00,56694.00,160.00,3350.00,1320.00,11.00,0.00,67345.00,20.72,233398.00,4673339.00,971094.00,1038029.00,169522.00,38590.00,0.00,7144696.00
2016,4,La Rioja,9.00,1646.00,9635.00,3334.00,1675.00,130.00,3.00,0.00,16315.00,20.72,233398.00,4673339.00,971094.00,1038029.00,169522.00,38590.00,0.00,7144696.00
2016,4,Mendoza,114.00,160.00,177194.00,790.00,490.00,50.00,20.00,0.00,177477.00,20.72,233398.00,4673339.00,971094.00,1038029.00,169522.00,38590.00,0.00,7144696.00
2016,4,Misiones,1.01,4783.00,47454.00,23433.00,18371.00,2215.00,126.00,0.00,97392.00,20.72,233398.00,4673339.00,971094.00,1038029.00,169522.00,38590.00,0.00,7144696.00
2016,4,Neuquén,1.54,1406.00,84859.00,7920.00,14153.00,3073.00,271.00,0.00,106093.00,20.72,233398.00,4673339.00,971094.00,1038029.00,169522.00,38590.00,0.00,7144696.00
2016,4,Río Negro,998.00,2953.00,92967.00,2480.00,6317.00,1174.00,122.00,0.00,104779.00,20.72,233398.00,4673339.00,971094.00,1038029.00,169522.00,38590.00,0.00,7144696.00
2016,4,Salta,577.00,5027.00,71636.00,20787.00,8611.00,2390.00,70.00,0.00,106947.00,20.72,233398.00,4673339.00,971094.00,1038029.00,169522.00,38590.00,0.00,7144696.00
2016,4,San Juan,8.00,2200.00,58608.00,0.00,0.00,0.00,4.00,0.00,58840.00,20.72,233398.00,4673339.00,971094.00,1038029.00,169522.00,38590.00,0.00,7144696.00
2016,4,San Luis,8.00,40.00,14014.00,0.00,0.00,10.00,2.00,0.00,14029.00,20.72,233398.00,4673339.00,971094.00,1038029.00,169522.00,38590.00,0.00,7144696.00
2016,4,Santa Cruz,189.00,230.00,31369.00,3420.00,800.00,100.00,0.00,0.00,32013.00,20.72,233398.00,4673339.00,971094.00,1038029.00,169522.00,38590.00,0.00,7144696.00
2016,4,Santa Fe,4.97,40102.00,349722.00,74401.00,77667.00,13155.00,1529.00,0.00,561542.00,20.72,233398.00,4673339.00,971094.00,1038029.00,169522.00,38590.00,0.00,7144696.00
2016,4,Santiago Del Estero,26.00,3925.00,22246.00,6178.00,2664.00,150.00,0.00,0.00,35054.00,20.72,233398.00,4673339.00,971094.00,1038029.00,169522.00,38590.00,0.00,7144696.00
2016,4,Tierra Del Fuego,16.00,2850.00,35409.00,0.00,0.00,0.00,0.00,0.00,35710.00,20.72,233398.00,4673339.00,971094.00,1038029.00,169522.00,38590.00,0.00,7144696.00
2016,4,Tucumán,96.00,10021.00,87994.00,37721.00,14389.00,14.00,10.00,0.00,151631.00,20.72,233398.00,4673339.00,971094.00,1038029.00,169522.00,38590.00,0.00,7144696.00
2016,3,Buenos Aires,5.86,107945.00,2148475.00,39353.00,399116.00,529.00,13318.00,0.00,3121140.00,20.10,294413.00,4816081.00,936533.00,919208.00,124564.00,31022.00,0.00,7141925.00
2016,3,CABA,331.00,9950.00,759028.00,208249.00,240856.00,38341.00,13886.00,0.00,1261686.00,20.10,294413.00,4816081.00,936533.00,919208.00,124564.00,31022.00,0.00,7141925.00
2016,3,Catamarca,15.00,4038.00,16183.00,4845.00,1853.00,500.00,0.00,0.00,26984.00,20.10,294413.00,4816081.00,936533.00,919208.00,124564.00,31022.00,0.00,7141925.00
2016,3,Chaco,190.00,5227.00,46821.00,21193.00,13746.00,2022.00,217.00,0.00,89416.00,20.10,294413.00,4816081.00,936533.00,919208.00,124564.00,31022.00,0.00,7141925.00
2016,3,Chubut,466.00,519.00,74375.00,6740.00,0.00,0.00,0.00,0.00,80705.00,20.10,294413.00,4816081.00,936533.00,919208.00,124564.00,31022.00,0.00,7141925.00
2016,3,Córdoba,48.00,41329.00,415075.00,75988.00,99225.00,11691.00,1322.00,0.00,644678.00,20.10,294413.00,4816081.00,936533.00,919208.00,124564.00,31022.00,0.00,7141925.00
2016,3,Corrientes,15.00,7425.00,49471.00,19956.00,10006.00,1263.00,210.00,0.00,88346.00,20.10,294413.00,4816081.00,936533.00,919208.00,124564.00,31022.00,0.00,7141925.00
2016,3,Entre Ríos,1.77,10657.00,110844.00,38665.00,17737.00,1307.00,248.00,0.00,181226.00,20.10,294413.00,4816081.00,936533.00,919208.00,124564.00,31022.00,0.00,7141925.00
2016,3,Formosa,1.72,4277.00,15581.00,3964.00,3658.00,6480.00,10.00,0.00,29861.00,20.10,294413.00,4816081.00,936533.00,919208.00,124564.00,31022.00,0.00,7141925.00
2016,3,Jujuy,286.00,6878.00,27425.00,5943.00,1978.00,310.00,0.00,0.00,42541.00,20.10,294413.00,4816081.00,936533.00,919208.00,124564.00,31022.00,0.00,7141925.00
2016,3,La Pampa,374.00,10187.00,55792.00,150.00,2240.00,1140.00,11.00,0.00,66717.00,20.10,294413.00,4816081.00,936533.00,919208.00,124564.00,31022.00,0.00,7141925.00
2016,3,La Rioja,9.00,2349.00,9686.00,3316.00,1562.00,110.00,2.00,0.00,16935.00,20.10,294413.00,4816081.00,936533.00,919208.00,124564.00,31022.00,0.00,7141925.00
2016,3,Mendoza,37.00,100.00,178186.00,730.00,480.00,50.00,17.00,0.00,178376.00,20.10,294413.00,4816081.00,936533.00,919208.00,124564.00,31022.00,0.00,7141925.00
2016,3,Misiones,1.01,603.00,48871.00,23394.00,17043.00,1559.00,91.00,0.00,97998.00,20.10,294413.00,4816081.00,936533.00,919208.00,124564.00,31022.00,0.00,7141925.00
2016,3,Neuquén,1.53,1527.00,87404.00,6800.00,12541.00,2118.00,225.00,0.00,106026.00,20.10,294413.00,4816081.00,936533.00,919208.00,124564.00,31022.00,0.00,7141925.00
2016,3,Río Negro,1.01,6026.00,90689.00,2070.00,5953.00,7900.00,99.00,0.00,104771.00,20.10,294413.00,4816081.00,936533.00,919208.00,124564.00,31022.00,0.00,7141925.00
2016,3,Salta,1.11,6922.00,71214.00,20229.00,8099.00,1970.00,50.00,0.00,107818.00,20.10,294413.00,4816081.00,936533.00,919208.00,124564.00,31022.00,0.00,7141925.00
2016,3,San Juan,8.00,2450.00,58577.00,0.00,0.00,0.00,2.00,0.00,58832.00,20.10,294413.00,4816081.00,936533.00,919208.00,124564.00,31022.00,0.00,7141925.00
2016,3,San Luis,7.00,40.00,14077.00,0.00,0.00,10.00,2.00,0.00,14091.00,20.10,294413.00,4816081.00,936533.00,919208.00,124564.00,31022.00,0.00,7141925.00
2016,3,Santa Cruz,189.00,220.00,31904.00,2210.00,520.00,90.00,0.00,0.00,32397.00,20.10,294413.00,4816081.00,936533.00,919208.00,124564.00,31022.00,0.00,7141925.00
2016,3,Santa Fe,3.96,49501.00,360606.00,72657.00,69864.00,1021.00,1308.00,0.00,568104.00,20.10,294413.00,4816081.00,936533.00,919208.00,124564.00,31022.00,0.00,7141925.00
2016,3,Santiago Del Estero,26.00,5097.00,22747.00,6216.00,2497.00,90.00,0.00,0.00,36592.00,20.10,294413.00,4816081.00,936533.00,919208.00,124564.00,31022.00,0.00,7141925.00
2016,3,Tierra Del Fuego,16.00,2850.00,35080.00,0.00,0.00,0.00,0.00,0.00,35381.00,20.10,294413.00,4816081.00,936533.00,919208.00,124564.00,31022.00,0.00,7141925.00
2016,3,Tucumán,127.00,12247.00,87970.00,36518.00,1315.00,1288.00,4.00,0.00,151304.00,20.10,294413.00,4816081.00,936533.00,919208.00,124564.00,31022.00,0.00,7141925.00
2016,2,Buenos Aires,10.79,133385.00,2250898.00,335296.00,334723.00,31494.00,11933.00,0.00,3108515.00,44.01,384221.00,5058481.00,796998.00,785759.00,73977.00,29020.00,0.00,7172464.00
2016,2,CABA,4.35,1736.00,859039.00,146091.00,21301.00,19597.00,13477.00,0.00,1257302.00,44.01,384221.00,5058481.00,796998.00,785759.00,73977.00,29020.00,0.00,7172464.00
2016,2,Catamarca,15.00,5736.00,14742.00,4567.00,1496.00,470.00,1.00,0.00,26604.00,44.01,384221.00,5058481.00,796998.00,785759.00,73977.00,29020.00,0.00,7172464.00
2016,2,Chaco,197.00,8063.00,45823.00,20346.00,1209.00,1571.00,201.00,0.00,88291.00,44.01,384221.00,5058481.00,796998.00,785759.00,73977.00,29020.00,0.00,7172464.00
2016,2,Chubut,572.00,5421.00,73078.00,7750.00,0.00,0.00,0.00,0.00,79846.00,44.01,384221.00,5058481.00,796998.00,785759.00,73977.00,29020.00,0.00,7172464.00
2016,2,Córdoba,258.00,5705.00,437547.00,7198.00,82618.00,8355.00,1242.00,0.00,659050.00,44.01,384221.00,5058481.00,796998.00,785759.00,73977.00,29020.00,0.00,7172464.00
2016,2,Corrientes,41.00,10018.00,47916.00,192.00,8851.00,8030.00,191.00,0.00,87020.00,44.01,384221.00,5058481.00,796998.00,785759.00,73977.00,29020.00,0.00,7172464.00
2016,2,Entre Ríos,4.73,16368.00,115000.00,36917.00,15522.00,8490.00,205.00,0.00,189595.00,44.01,384221.00,5058481.00,796998.00,785759.00,73977.00,29020.00,0.00,7172464.00
2016,2,Formosa,1.68,5401.00,14370.00,3569.00,3218.00,5930.00,10.00,0.00,28836.00,44.01,384221.00,5058481.00,796998.00,785759.00,73977.00,29020.00,0.00,7172464.00
2016,2,Jujuy,2.56,8292.00,25301.00,5589.00,175.00,30.00,0.00,0.00,43496.00,44.01,384221.00,5058481.00,796998.00,785759.00,73977.00,29020.00,0.00,7172464.00
2016,2,La Pampa,429.00,10616.00,63928.00,150.00,1190.00,960.00,11.00,0.00,75214.00,44.01,384221.00,5058481.00,796998.00,785759.00,73977.00,29020.00,0.00,7172464.00
2016,2,La Rioja,10.00,3151.00,9043.00,319.00,1344.00,30.00,5.00,0.00,16746.00,44.01,384221.00,5058481.00,796998.00,785759.00,73977.00,29020.00,0.00,7172464.00
2016,2,Mendoza,437.00,300.00,176922.00,610.00,440.00,50.00,20.00,0.00,177519.00,44.01,384221.00,5058481.00,796998.00,785759.00,73977.00,29020.00,0.00,7172464.00
2016,2,Misiones,1.97,7899.00,49586.00,21385.00,1482.00,1073.00,96.00,0.00,96832.00,44.01,384221.00,5058481.00,796998.00,785759.00,73977.00,29020.00,0.00,7172464.00
2016,2,Neuquén,1.92,1691.00,88854.00,5830.00,10241.00,1285.00,208.00,0.00,104778.00,44.01,384221.00,5058481.00,796998.00,785759.00,73977.00,29020.00,0.00,7172464.00
2016,2,Río Negro,1.19,6107.00,92158.00,1940.00,4877.00,5200.00,86.00,0.00,105131.00,44.01,384221.00,5058481.00,796998.00,785759.00,73977.00,29020.00,0.00,7172464.00
2016,2,Salta,2.16,10123.00,70875.00,18759.00,7129.00,1400.00,49.00,0.00,109235.00,44.01,384221.00,5058481.00,796998.00,785759.00,73977.00,29020.00,0.00,7172464.00
2016,2,San Juan,10.00,2730.00,57589.00,0.00,0.00,0.00,4.00,0.00,57876.00,44.01,384221.00,5058481.00,796998.00,785759.00,73977.00,29020.00,0.00,7172464.00
2016,2,San Luis,12.00,40.00,13931.00,0.00,0.00,10.00,2.00,0.00,13950.00,44.01,384221.00,5058481.00,796998.00,785759.00,73977.00,29020.00,0.00,7172464.00
2016,2,Santa Cruz,244.00,260.00,31995.00,1420.00,200.00,0.00,0.00,0.00,32427.00,44.01,384221.00,5058481.00,796998.00,785759.00,73977.00,29020.00,0.00,7172464.00
2016,2,Santa Fe,9.49,67325.00,374960.00,68505.00,60469.00,6509.00,1277.00,0.00,588531.00,44.01,384221.00,5058481.00,796998.00,785759.00,73977.00,29020.00,0.00,7172464.00
2016,2,Santiago Del Estero,704.00,6705.00,22208.00,5943.00,2108.00,10.00,0.00,0.00,37669.00,44.01,384221.00,5058481.00,796998.00,785759.00,73977.00,29020.00,0.00,7172464.00
2016,2,Tierra Del Fuego,16.00,2860.00,38773.00,0.00,0.00,0.00,0.00,0.00,39075.00,44.01,384221.00,5058481.00,796998.00,785759.00,73977.00,29020.00,0.00,7172464.00
2016,2,Tucumán,231.00,18515.00,83945.00,33891.00,1131.00,1032.00,2.00,0.00,148926.00,44.01,384221.00,5058481.00,796998.00,785759.00,73977.00,29020.00,0.00,7172464.00
2016,1,Buenos Aires,7.35,9788.00,2214760.00,289929.00,247372.00,8315.00,9529.00,0.00,2875136.00,30.43,40481.00,4944358.00,762999.00,641646.00,27664.00,23380.00,0.00,6835285.00
2016,1,CABA,2.31,43686.00,869048.00,178665.00,192644.00,6577.00,10838.00,0.00,1303768.00,30.43,40481.00,4944358.00,762999.00,641646.00,27664.00,23380.00,0.00,6835285.00
2016,1,Catamarca,15.00,6102.00,14653.00,4241.00,1334.00,420.00,1.00,0.00,26388.00,30.43,40481.00,4944358.00,762999.00,641646.00,27664.00,23380.00,0.00,6835285.00
2016,1,Chaco,194.00,8755.00,46304.00,19388.00,10587.00,1238.00,184.00,0.00,86650.00,30.43,40481.00,4944358.00,762999.00,641646.00,27664.00,23380.00,0.00,6835285.00
2016,1,Chubut,94.00,5095.00,72396.00,1066.00,0.00,0.00,0.00,0.00,78651.00,30.43,40481.00,4944358.00,762999.00,641646.00,27664.00,23380.00,0.00,6835285.00
2016,1,Córdoba,148.00,59484.00,414452.00,65763.00,66455.00,4143.00,1039.00,0.00,611484.00,30.43,40481.00,4944358.00,762999.00,641646.00,27664.00,23380.00,0.00,6835285.00
2016,1,Corrientes,29.00,1069.00,47833.00,18375.00,7911.00,5260.00,170.00,0.00,85534.00,30.43,40481.00,4944358.00,762999.00,641646.00,27664.00,23380.00,0.00,6835285.00
2016,1,Entre Ríos,2.86,17749.00,104137.00,35104.00,14057.00,4570.00,165.00,0.00,174533.00,30.43,40481.00,4944358.00,762999.00,641646.00,27664.00,23380.00,0.00,6835285.00
2016,1,Formosa,1.74,5731.00,14163.00,3229.00,2906.00,5440.00,5.00,0.00,28316.00,30.43,40481.00,4944358.00,762999.00,641646.00,27664.00,23380.00,0.00,6835285.00
2016,1,Jujuy,2.54,8558.00,22383.00,5188.00,1623.00,0.00,0.00,0.00,40295.00,30.43,40481.00,4944358.00,762999.00,641646.00,27664.00,23380.00,0.00,6835285.00
2016,1,La Pampa,426.00,11065.00,52117.00,150.00,780.00,710.00,11.00,0.00,63783.00,30.43,40481.00,4944358.00,762999.00,641646.00,27664.00,23380.00,0.00,6835285.00
2016,1,La Rioja,10.00,3382.00,9060.00,298.00,1254.00,20.00,3.00,0.00,16691.00,30.43,40481.00,4944358.00,762999.00,641646.00,27664.00,23380.00,0.00,6835285.00
2016,1,Mendoza,235.00,210.00,175376.00,470.00,430.00,50.00,17.00,0.00,175744.00,30.43,40481.00,4944358.00,762999.00,641646.00,27664.00,23380.00,0.00,6835285.00
2016,1,Misiones,959.00,8502.00,50061.00,19195.00,13363.00,7790.00,68.00,0.00,92927.00,30.43,40481.00,4944358.00,762999.00,641646.00,27664.00,23380.00,0.00,6835285.00
2016,1,Neuquén,1.72,1737.00,86310.00,4790.00,7893.00,1430.00,171.00,0.00,98453.00,30.43,40481.00,4944358.00,762999.00,641646.00,27664.00,23380.00,0.00,6835285.00
2016,1,Río Negro,1.17,6105.00,90038.00,2030.00,4246.00,770.00,81.00,0.00,101921.00,30.43,40481.00,4944358.00,762999.00,641646.00,27664.00,23380.00,0.00,6835285.00
2016,1,Salta,1.12,10765.00,65646.00,17748.00,6643.00,1190.00,31.00,0.00,102071.00,30.43,40481.00,4944358.00,762999.00,641646.00,27664.00,23380.00,0.00,6835285.00
2016,1,San Juan,9.00,3090.00,56447.00,0.00,0.00,0.00,2.00,0.00,56767.00,30.43,40481.00,4944358.00,762999.00,641646.00,27664.00,23380.00,0.00,6835285.00
2016,1,San Luis,8.00,40.00,13645.00,0.00,0.00,10.00,2.00,0.00,13660.00,30.43,40481.00,4944358.00,762999.00,641646.00,27664.00,23380.00,0.00,6835285.00
2016,1,Santa Cruz,168.00,290.00,32188.00,80.00,0.00,0.00,0.00,0.00,32393.00,30.43,40481.00,4944358.00,762999.00,641646.00,27664.00,23380.00,0.00,6835285.00
2016,1,Santa Fe,6.49,71565.00,353525.00,64117.00,51293.00,3754.00,1063.00,0.00,551809.00,30.43,40481.00,4944358.00,762999.00,641646.00,27664.00,23380.00,0.00,6835285.00
2016,1,Santiago Del Estero,703.00,7219.00,22805.00,5769.00,1898.00,0.00,0.00,0.00,38394.00,30.43,40481.00,4944358.00,762999.00,641646.00,27664.00,23380.00,0.00,6835285.00
2016,1,Tierra Del Fuego,16.00,2850.00,33003.00,0.00,0.00,0.00,0.00,0.00,33304.00,30.43,40481.00,4944358.00,762999.00,641646.00,27664.00,23380.00,0.00,6835285.00
2016,1,Tucumán,106.00,20092.00,84008.00,3149.00,10046.00,8710.00,0.00,0.00,146613.00,30.43,40481.00,4944358.00,762999.00,641646.00,27664.00,23380.00,0.00,6835285.00
2015,4,Buenos Aires,7.99,100303.00,2253197.00,27456.00,240188.00,3835.00,8180.00,0.00,2888246.00,34.24,427394.00,5049640.00,726740.00,639011.00,17568.00,22170.00,0.00,6916766.00
2015,4,CABA,2.42,46568.00,916813.00,172029.00,198635.00,3087.00,10899.00,0.00,1350450.00,34.24,427394.00,5049640.00,726740.00,639011.00,17568.00,22170.00,0.00,6916766.00
2015,4,Catamarca,15.00,6513.00,14484.00,4106.00,1313.00,390.00,1.00,0.00,26471.00,34.24,427394.00,5049640.00,726740.00,639011.00,17568.00,22170.00,0.00,6916766.00
2015,4,Chaco,194.00,9593.00,46771.00,18608.00,10092.00,1136.00,159.00,0.00,86553.00,34.24,427394.00,5049640.00,726740.00,639011.00,17568.00,22170.00,0.00,6916766.00
2015,4,Chubut,625.00,5774.00,71881.00,1680.00,0.00,0.00,0.00,0.00,78448.00,34.24,427394.00,5049640.00,726740.00,639011.00,17568.00,22170.00,0.00,6916766.00
2015,4,Córdoba,148.00,63746.00,427471.00,62989.00,67151.00,3336.00,1088.00,0.00,625929.00,34.24,427394.00,5049640.00,726740.00,639011.00,17568.00,22170.00,0.00,6916766.00
2015,4,Corrientes,29.00,11248.00,48104.00,17877.00,7569.00,4560.00,150.00,0.00,85433.00,34.24,427394.00,5049640.00,726740.00,639011.00,17568.00,22170.00,0.00,6916766.00
2015,4,Entre Ríos,2.87,18883.00,104224.00,33989.00,13668.00,3990.00,163.00,0.00,174191.00,34.24,427394.00,5049640.00,726740.00,639011.00,17568.00,22170.00,0.00,6916766.00
2015,4,Formosa,1.79,6081.00,14279.00,2704.00,2713.00,5190.00,4.00,0.00,28091.00,34.24,427394.00,5049640.00,726740.00,639011.00,17568.00,22170.00,0.00,6916766.00
2015,4,Jujuy,2.55,8876.00,21867.00,5044.00,1587.00,0.00,0.00,0.00,39925.00,34.24,427394.00,5049640.00,726740.00,639011.00,17568.00,22170.00,0.00,6916766.00
2015,4,La Pampa,592.00,12951.00,48798.00,160.00,630.00,490.00,10.00,0.00,62479.00,34.24,427394.00,5049640.00,726740.00,639011.00,17568.00,22170.00,0.00,6916766.00
2015,4,La Rioja,10.00,3638.00,9127.00,2937.00,1215.00,20.00,3.00,0.00,16932.00,34.24,427394.00,5049640.00,726740.00,639011.00,17568.00,22170.00,0.00,6916766.00
2015,4,Mendoza,241.00,230.00,174719.00,380.00,410.00,50.00,13.00,0.00,175080.00,34.24,427394.00,5049640.00,726740.00,639011.00,17568.00,22170.00,0.00,6916766.00
2015,4,Misiones,959.00,9169.00,51029.00,17281.00,1369.00,6750.00,52.00,0.00,92855.00,34.24,427394.00,5049640.00,726740.00,639011.00,17568.00,22170.00,0.00,6916766.00
2015,4,Neuquén,1.73,2061.00,89678.00,4550.00,7934.00,90.00,175.00,0.00,102039.00,34.24,427394.00,5049640.00,726740.00,639011.00,17568.00,22170.00,0.00,6916766.00
2015,4,Río Negro,3.28,4473.00,89062.00,2010.00,4024.00,50.00,75.00,0.00,101122.00,34.24,427394.00,5049640.00,726740.00,639011.00,17568.00,22170.00,0.00,6916766.00
2015,4,Salta,1.12,11387.00,65677.00,17139.00,6507.00,990.00,5.00,0.00,101936.00,34.24,427394.00,5049640.00,726740.00,639011.00,17568.00,22170.00,0.00,6916766.00
2015,4,San Juan,9.00,3860.00,55761.00,0.00,0.00,0.00,2.00,0.00,56158.00,34.24,427394.00,5049640.00,726740.00,639011.00,17568.00,22170.00,0.00,6916766.00
2015,4,San Luis,8.00,40.00,13473.00,0.00,0.00,10.00,2.00,0.00,13488.00,34.24,427394.00,5049640.00,726740.00,639011.00,17568.00,22170.00,0.00,6916766.00
2015,4,Santa Cruz,188.00,260.00,32338.00,30.00,0.00,0.00,0.00,0.00,32555.00,34.24,427394.00,5049640.00,726740.00,639011.00,17568.00,22170.00,0.00,6916766.00
2015,4,Santa Fe,6.66,7577.00,361264.00,60985.00,51258.00,3079.00,1189.00,0.00,560204.00,34.24,427394.00,5049640.00,726740.00,639011.00,17568.00,22170.00,0.00,6916766.00
2015,4,Santiago Del Estero,703.00,7836.00,23074.00,5669.00,1856.00,0.00,0.00,0.00,39138.00,34.24,427394.00,5049640.00,726740.00,639011.00,17568.00,22170.00,0.00,6916766.00
2015,4,Tierra Del Fuego,16.00,2850.00,32662.00,0.00,0.00,0.00,0.00,0.00,32963.00,34.24,427394.00,5049640.00,726740.00,639011.00,17568.00,22170.00,0.00,6916766.00
2015,4,Tucumán,107.00,218.00,83887.00,29942.00,9507.00,8370.00,0.00,0.00,146080.00,34.24,427394.00,5049640.00,726740.00,639011.00,17568.00,22170.00,0.00,6916766.00
2015,3,Buenos Aires,8.36,107351.00,2266948.00,262564.00,200491.00,2642.00,7720.00,0.00,2856078.00,35.03,455777.00,5087802.00,701187.00,539414.00,13101.00,20677.00,0.00,6852988.00
2015,3,CABA,2.45,4934.00,942525.00,159618.00,175594.00,2028.00,10022.00,0.00,1341574.00,35.03,455777.00,5087802.00,701187.00,539414.00,13101.00,20677.00,0.00,6852988.00
2015,3,Catamarca,15.00,6871.00,14206.00,4143.00,8120.00,430.00,1.00,0.00,26091.00,35.03,455777.00,5087802.00,701187.00,539414.00,13101.00,20677.00,0.00,6852988.00
2015,3,Chaco,240.00,10353.00,47131.00,19016.00,7498.00,9790.00,157.00,0.00,85374.00,35.03,455777.00,5087802.00,701187.00,539414.00,13101.00,20677.00,0.00,6852988.00
2015,3,Chubut,641.00,5886.00,71668.00,1670.00,0.00,0.00,0.00,0.00,78362.00,35.03,455777.00,5087802.00,701187.00,539414.00,13101.00,20677.00,0.00,6852988.00
2015,3,Córdoba,150.00,68765.00,429787.00,61109.00,59372.00,2582.00,1048.00,0.00,622813.00,35.03,455777.00,5087802.00,701187.00,539414.00,13101.00,20677.00,0.00,6852988.00
2015,3,Corrientes,33.00,11921.00,48127.00,18168.00,6111.00,4530.00,146.00,0.00,84959.00,35.03,455777.00,5087802.00,701187.00,539414.00,13101.00,20677.00,0.00,6852988.00
2015,3,Entre Ríos,2.86,20385.00,103990.00,34788.00,9924.00,3840.00,153.00,0.00,172487.00,35.03,455777.00,5087802.00,701187.00,539414.00,13101.00,20677.00,0.00,6852988.00
2015,3,Formosa,1.86,6521.00,14354.00,2791.00,1842.00,3790.00,2.00,0.00,27751.00,35.03,455777.00,5087802.00,701187.00,539414.00,13101.00,20677.00,0.00,6852988.00
2015,3,Jujuy,2.55,9278.00,21588.00,5169.00,9660.00,0.00,0.00,0.00,39550.00,35.03,455777.00,5087802.00,701187.00,539414.00,13101.00,20677.00,0.00,6852988.00
2015,3,La Pampa,613.00,13087.00,47660.00,90.00,550.00,390.00,10.00,0.00,61473.00,35.03,455777.00,5087802.00,701187.00,539414.00,13101.00,20677.00,0.00,6852988.00
2015,3,La Rioja,10.00,384.00,9102.00,2984.00,8320.00,0.00,3.00,0.00,16771.00,35.03,455777.00,5087802.00,701187.00,539414.00,13101.00,20677.00,0.00,6852988.00
2015,3,Mendoza,256.00,250.00,173430.00,450.00,180.00,50.00,13.00,0.00,173792.00,35.03,455777.00,5087802.00,701187.00,539414.00,13101.00,20677.00,0.00,6852988.00
2015,3,Misiones,958.00,9809.00,51234.00,17367.00,11654.00,5590.00,43.00,0.00,91624.00,35.03,455777.00,5087802.00,701187.00,539414.00,13101.00,20677.00,0.00,6852988.00
2015,3,Neuquén,1.73,2124.00,85044.00,2100.00,6599.00,20.00,155.00,0.00,95867.00,35.03,455777.00,5087802.00,701187.00,539414.00,13101.00,20677.00,0.00,6852988.00
2015,3,Río Negro,3.37,4457.00,88691.00,990.00,3826.00,10.00,62.00,0.00,100508.00,35.03,455777.00,5087802.00,701187.00,539414.00,13101.00,20677.00,0.00,6852988.00
2015,3,Salta,1.13,12223.00,65405.00,17451.00,4318.00,610.00,5.00,0.00,100589.00,35.03,455777.00,5087802.00,701187.00,539414.00,13101.00,20677.00,0.00,6852988.00
2015,3,San Juan,9.00,3910.00,54963.00,0.00,0.00,0.00,2.00,0.00,55365.00,35.03,455777.00,5087802.00,701187.00,539414.00,13101.00,20677.00,0.00,6852988.00
2015,3,San Luis,9.00,40.00,13286.00,0.00,0.00,10.00,2.00,0.00,13302.00,35.03,455777.00,5087802.00,701187.00,539414.00,13101.00,20677.00,0.00,6852988.00
2015,3,Santa Cruz,190.00,250.00,32266.00,20.00,0.00,0.00,0.00,0.00,32483.00,35.03,455777.00,5087802.00,701187.00,539414.00,13101.00,20677.00,0.00,6852988.00
